id,name,standard_price,list_price,Cost
__export__.product_template_1384_8451f01d,Visão de psicanálise (Renato Bulcão. Editora Hedra) [PSY000000],"0,00","96,00",19.2
__export__.product_template_1608_514271f3,Viventes de Saturno (Carlos Frederico Manes. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1584_17d6d62a,Viventes de Saturno (Carlos Frederico Manes. Editora Circuito) [POE012000],"0,00","30,00",6
__export__.product_template_1609_97a8ce32,Vocabulário de música pop (Roy Shuker. Editora Hedra) [REF008000],"0,00","0,00",0
__export__.product_template_1585_81107f04,Vocabulário de música pop (Roy Shuker. Editora Hedra) [REF008000],"0,00","55,00",11
__export__.product_template_1611_166c605b,Woyzeck (George Buchner. Editora Hedra) [DRA004020],"0,00","0,00",0
__export__.product_template_1587_cdb7d285,Woyzeck (George Buchner. Editora Hedra) [DRA004020],"0,00","49,00",9.8
__export__.product_template_1589_34db9a6d,Zoo (Fabricio Corsaletti. Editora Hedra) [JUV002000],"0,00","36,00",7.2
__export__.product_template_5668_ffb63edb,Álcoois (Guillaume Apollinaire. Editora Hedra) [POE017000],"0,00","114,68",22.936
__export__.product_template_1590_69dfaa8d,Édipo Rei (Sófocles. Editora Hedra) [FIC004000],"0,00","58,62",11.724
